# data/ber-modem/ber_apsk4.dat : auto-generated file
# invoked as: ./src/simulate_ber -m apsk -p 2 -cnone -knone -b1e-5 -e 500 -n80000 -t200000000 -s-9 -d1.0 -x60 -o data/ber-modem/ber_apsk4.dat 
#
#  modulation scheme   :   amplitude/phase-shift keying
#  modulation depth    :   2 bits/symbol
#  fec (inner)         :   none
#  fec (outer)         :   none
#  frame length        :   256 bytes
#  asymptotic rate     :   2.00000000   bits/second/Hz
#  min packet errors   :   0
#  min bit errors      :   500
#  min packet trials   :   0
#  min bit trials      :   80000
#  max packet trials   :   18446744073709551615
#  max bit trials      :   200000000
#
#     SNR [dB]   Eb/N0 [dB]          BER          PER     bit errs         bits  packet errs      packets
   -9.00000000  -1.2010e+01   3.9229e-01   1.0000e+00        32136        81920           40           40
   -8.00000000  -1.1010e+01   3.8243e-01   1.0000e+00        31329        81920           40           40
   -7.00000000  -1.0010e+01   3.6085e-01   1.0000e+00        29561        81920           40           40
   -6.00000000  -9.0103e+00   3.4882e-01   1.0000e+00        28575        81920           40           40
   -5.00000000  -8.0103e+00   3.3202e-01   1.0000e+00        27199        81920           40           40
   -4.00000000  -7.0103e+00   3.1077e-01   1.0000e+00        25458        81920           40           40
   -3.00000000  -6.0103e+00   2.8632e-01   1.0000e+00        23455        81920           40           40
   -2.00000000  -5.0103e+00   2.6727e-01   1.0000e+00        21895        81920           40           40
   -1.00000000  -4.0103e+00   2.3817e-01   1.0000e+00        19511        81920           40           40
    0.00000000  -3.0103e+00   2.1229e-01   1.0000e+00        17391        81920           40           40
    1.00000000  -2.0103e+00   1.8562e-01   1.0000e+00        15206        81920           40           40
    2.00000000  -1.0103e+00   1.5963e-01   1.0000e+00        13077        81920           40           40
    3.00000000  -1.0300e-02   1.3263e-01   1.0000e+00        10865        81920           40           40
    4.00000000   9.8970e-01   1.0836e-01   1.0000e+00         8877        81920           40           40
    5.00000000   1.9897e+00   8.0981e-02   1.0000e+00         6634        81920           40           40
    6.00000000   2.9897e+00   6.3171e-02   1.0000e+00         5175        81920           40           40
    7.00000000   3.9897e+00   4.2517e-02   1.0000e+00         3483        81920           40           40
    8.00000000   4.9897e+00   2.6086e-02   1.0000e+00         2137        81920           40           40
    9.00000000   5.9897e+00   1.5515e-02   1.0000e+00         1271        81920           40           40
   10.00000000   6.9897e+00   7.8369e-03   1.0000e+00          642        81920           40           40
   11.00000000   7.9897e+00   3.0011e-03   9.8780e-01          504       167936           81           82
   12.00000000   8.9897e+00   1.0678e-03   7.7391e-01          503       471040          178          230
   13.00000000   9.9897e+00   2.5429e-04   3.1809e-01          501      1970176          306          962
   14.00000000   1.0990e+01   4.5320e-05   6.9798e-02          500     11032576          376         5387
   15.00000000   1.1990e+01   5.2591e-06   8.1694e-03          501     95262720          380        46515
