# data/modem-phase-error/apsk32.dat : auto-generated file
# 
#          phi      phi-hat phi-hat-smooth
    0.00000000   0.00015234   0.00015234
    0.01602853   0.01383963   0.01325803
    0.03205707   0.02651878   0.02587485
    0.04808560   0.03952627   0.03742490
    0.06411414   0.04948913   0.04724972
    0.08014268   0.05776200   0.05473400
    0.09617121   0.06244523   0.05934148
    0.11219974   0.06485350   0.06056409
    0.12822828   0.06204934   0.05798660
    0.14425682   0.05538218   0.05148162
    0.16028535   0.04467599   0.04133845
    0.17631388   0.03001119   0.02829270
    0.19234242   0.01399440   0.01342976
    0.20837095  -0.00266879  -0.00203495
    0.22439948  -0.01845880  -0.01688465
    0.24042802  -0.03349375  -0.02993319
    0.25645655  -0.04365909  -0.04020797
    0.27248508  -0.05045224  -0.04717040
    0.28851363  -0.05461081  -0.05064591
    0.30454215  -0.05376726  -0.05069171
    0.32057071  -0.05025640  -0.04760573
    0.33659923  -0.04416587  -0.04187774
    0.35262775  -0.03516720  -0.03408048
    0.36865631  -0.02601397  -0.02475281
    0.38468483  -0.01514415  -0.01433478
    0.40071335  -0.00328785  -0.00326158
    0.41674191   0.00834462   0.00797254
    0.43277043   0.01953500   0.01886879
    0.44879895   0.03038944   0.02891741
    0.46482751   0.03955754   0.03753603
    0.48085603   0.04685571   0.04407442
    0.49688458   0.05129820   0.04788121
    0.51291311   0.05239721   0.04844306
    0.52894163   0.04865655   0.04555345
    0.54497015   0.04258838   0.03934142
    0.56099874   0.03282905   0.03021470
    0.57702726   0.01984163   0.01891672
    0.59305578   0.00649380   0.00650102
    0.60908431  -0.00719447  -0.00590371
    0.62511283  -0.01890727  -0.01726474
    0.64114141  -0.03000009  -0.02665114
    0.65716994  -0.03658734  -0.03329459
    0.67319846  -0.04021804  -0.03678957
    0.68922698  -0.03996751  -0.03718371
    0.70525551  -0.03687366  -0.03486856
    0.72128403  -0.03214638  -0.03037223
    0.73731261  -0.02530101  -0.02420462
    0.75334114  -0.01759184  -0.01681187
    0.76936966  -0.00922822  -0.00857899
    0.78539819   0.00010556   0.00010556
