# data/modem-phase-error/ask2.dat : auto-generated file
# 
#          phi      phi-hat phi-hat-smooth
    0.00000000  -0.00023070  -0.00023070
    0.01602853   0.01575432   0.01580611
    0.03205707   0.03175331   0.03187462
    0.04808560   0.04805670   0.04796202
    0.06411414   0.06421120   0.06403344
    0.08014268   0.07976035   0.08009237
    0.09617121   0.09642212   0.09615546
    0.11219974   0.11206322   0.11218566
    0.12822828   0.12858568   0.12811890
    0.14425682   0.14374883   0.14393486
    0.16028535   0.15990162   0.15968084
    0.17631388   0.17503756   0.17540687
    0.19234242   0.19163541   0.19110522
    0.20837095   0.20654310   0.20674697
    0.22439948   0.22233541   0.22234783
    0.24042802   0.23806602   0.23791704
    0.25645655   0.25352606   0.25342956
    0.27248508   0.26888528   0.26888651
    0.28851363   0.28416270   0.28431302
    0.30454215   0.30009174   0.29969007
    0.32057071   0.31483683   0.31495470
    0.33659923   0.33056059   0.33006433
    0.35262775   0.34494075   0.34504342
    0.36865631   0.35977927   0.35998148
    0.38468483   0.37503251   0.37492636
    0.40071335   0.39009389   0.38983044
    0.41674191   0.40460590   0.40464833
    0.43277043   0.41931275   0.41937324
    0.44879895   0.43459433   0.43396452
    0.46482751   0.44822362   0.44837570
    0.48085603   0.46283886   0.46261972
    0.49688458   0.47693855   0.47671473
    0.51291311   0.49072462   0.49066520
    0.52894163   0.50458431   0.50449151
    0.54497015   0.51836491   0.51821369
    0.56099874   0.53181416   0.53183162
    0.57702726   0.54567659   0.54532480
    0.59305578   0.55866253   0.55866992
    0.60908431   0.57211846   0.57186663
    0.62511283   0.58500713   0.58493805
    0.64114141   0.59786367   0.59791481
    0.65716994   0.61099190   0.61078513
    0.67319846   0.62393188   0.62347931
    0.68922698   0.63594395   0.63594574
    0.70525551   0.64848346   0.64818311
    0.72128403   0.66060489   0.66020876
    0.73731261   0.67178792   0.67208147
    0.75334114   0.68395633   0.68384790
    0.76936966   0.69614804   0.69544882
    0.78539819   0.70686758   0.70686758
