# data/modem-phase-error/qam16.dat : auto-generated file
# 
#          phi      phi-hat phi-hat-smooth
    0.00000000  -0.00046154  -0.00046154
    0.01602853   0.01635179   0.01567060
    0.03205707   0.03192171   0.03156377
    0.04808560   0.04693599   0.04719301
    0.06411414   0.06306753   0.06259514
    0.08014268   0.07835820   0.07768314
    0.09617121   0.09248596   0.09231500
    0.11219974   0.10732828   0.10630142
    0.12822828   0.12084011   0.11927970
    0.14425682   0.13279164   0.13075712
    0.16028535   0.14266433   0.14026631
    0.17631388   0.15007623   0.14741029
    0.19234242   0.15483660   0.15176792
    0.20837095   0.15708826   0.15280780
    0.22439948   0.15441576   0.15004653
    0.24042802   0.14695813   0.14338505
    0.25645655   0.13597877   0.13317972
    0.27248508   0.12243457   0.11996005
    0.28851363   0.10672508   0.10424669
    0.30454215   0.08739213   0.08672456
    0.32057071   0.06796863   0.06839736
    0.33659923   0.04883925   0.05038417
    0.35262775   0.03171483   0.03362972
    0.36865631   0.01611294   0.01881567
    0.38468483   0.00396840   0.00643492
    0.40071335  -0.00676824  -0.00312578
    0.41674191  -0.01285693  -0.00966122
    0.43277043  -0.01537417  -0.01333120
    0.44879895  -0.01668720  -0.01458354
    0.46482751  -0.01532022  -0.01390800
    0.48085603  -0.01291554  -0.01177975
    0.49688458  -0.00857974  -0.00865003
    0.51291311  -0.00614776  -0.00482835
    0.52894163  -0.00043315  -0.00051031
    0.54497015   0.00420443   0.00405085
    0.56099874   0.00881526   0.00863564
    0.57702726   0.01285013   0.01321991
    0.59305578   0.01778651   0.01785901
    0.60908431   0.02279741   0.02248196
    0.62511283   0.02735077   0.02689294
    0.64114141   0.03129740   0.03086251
    0.65716994   0.03536981   0.03409857
    0.67319846   0.03783683   0.03622286
    0.68922698   0.03846974   0.03686560
    0.70525551   0.03792721   0.03569643
    0.72128403   0.03498247   0.03240090
    0.73731261   0.02922352   0.02681742
    0.75334114   0.02090158   0.01916412
    0.76936966   0.01021940   0.01007218
    0.78539819   0.00031484   0.00031484
