# data/modem-phase-error/psk16.dat : auto-generated file
# 
#          phi      phi-hat phi-hat-smooth
    0.00000000  -0.00013686  -0.00013686
    0.01602853   0.01103027   0.01026120
    0.03205707   0.02103163   0.02005808
    0.04808560   0.03060556   0.02867655
    0.06411414   0.03781594   0.03557670
    0.08014268   0.04277909   0.04031461
    0.09617121   0.04545125   0.04257135
    0.11219974   0.04478210   0.04212680
    0.12822828   0.04212822   0.03885221
    0.14425682   0.03527955   0.03278750
    0.16028535   0.02633693   0.02427170
    0.17631388   0.01486875   0.01396557
    0.19234242   0.00249995   0.00272340
    0.20837095  -0.00904468  -0.00861143
    0.22439948  -0.02072511  -0.01929221
    0.24042802  -0.03069816  -0.02859774
    0.25645655  -0.03878850  -0.03585101
    0.27248508  -0.04333886  -0.04058084
    0.28851363  -0.04511254  -0.04259340
    0.30454215  -0.04503461  -0.04185844
    0.32057071  -0.04068030  -0.03845295
    0.33659923  -0.03488896  -0.03262356
    0.35262775  -0.02623807  -0.02478414
    0.36865631  -0.01631909  -0.01547444
    0.38468483  -0.00558846  -0.00530168
    0.40071335   0.00567203   0.00514181
    0.41674191   0.01564777   0.01531712
    0.43277043   0.02637346   0.02466221
    0.44879895   0.03483318   0.03253842
    0.46482751   0.04072047   0.03838004
    0.48085603   0.04456859   0.04181810
    0.49688458   0.04537999   0.04262962
    0.51291311   0.04359148   0.04067925
    0.52894163   0.03877316   0.03594458
    0.54497015   0.03095520   0.02860804
    0.56099874   0.02054509   0.01912957
    0.57702726   0.00893812   0.00821635
    0.59305578  -0.00365328  -0.00326037
    0.60908431  -0.01590725  -0.01437015
    0.62511283  -0.02624106  -0.02431892
    0.64114141  -0.03411462  -0.03256778
    0.65716994  -0.04169044  -0.03866577
    0.67319846  -0.04551087  -0.04213341
    0.68922698  -0.04543176  -0.04270323
    0.70525551  -0.04299556  -0.04048692
    0.72128403  -0.03777438  -0.03580201
    0.73731261  -0.03101609  -0.02897789
    0.75334114  -0.02183477  -0.02037933
    0.76936966  -0.01089756  -0.01052634
    0.78539819  -0.00005340  -0.00005340
