# data/modem-phase-error/qam128.dat : auto-generated file
# 
#          phi      phi-hat phi-hat-smooth
    0.00000000   0.00012528   0.00012528
    0.01602853   0.00202661   0.00200468
    0.03205707   0.00409130   0.00380013
    0.04808560   0.00557295   0.00545900
    0.06411414   0.00702656   0.00699076
    0.08014268   0.00855512   0.00844911
    0.09617121   0.00969344   0.00989402
    0.11219974   0.01141608   0.01135886
    0.12822828   0.01292993   0.01284556
    0.14425682   0.01412255   0.01437776
    0.16028535   0.01589217   0.01600493
    0.17631388   0.01766510   0.01772593
    0.19234242   0.01960791   0.01946363
    0.20837095   0.02132299   0.02112998
    0.22439948   0.02275343   0.02271541
    0.24042802   0.02404301   0.02430867
    0.25645655   0.02581616   0.02600274
    0.27248508   0.02788515   0.02779335
    0.28851363   0.02967506   0.02961099
    0.30454215   0.03134781   0.03141897
    0.32057071   0.03321311   0.03322024
    0.33659923   0.03513477   0.03500353
    0.35262775   0.03670743   0.03673879
    0.36865631   0.03864127   0.03840770
    0.38468483   0.03989879   0.04002463
    0.40071335   0.04163939   0.04163177
    0.41674191   0.04318834   0.04325215
    0.43277043   0.04499773   0.04486715
    0.44879895   0.04649610   0.04645035
    0.46482751   0.04787683   0.04799424
    0.48085603   0.04979637   0.04948769
    0.49688458   0.05087023   0.05092487
    0.51291311   0.05218383   0.05233483
    0.52894163   0.05391091   0.05372182
    0.54497015   0.05524383   0.05503201
    0.56099874   0.05620851   0.05622842
    0.57702726   0.05750801   0.05733084
    0.59305578   0.05830790   0.05839038
    0.60908431   0.05930286   0.05946165
    0.62511283   0.06072847   0.06055795
    0.64114141   0.06151909   0.06163736
    0.65716994   0.06305090   0.06264489
    0.67319846   0.06336871   0.06355894
    0.68922698   0.06462995   0.06440797
    0.70525551   0.06507722   0.06523616
    0.72128403   0.06599637   0.06605555
    0.73731261   0.06722362   0.06680693
    0.75334114   0.06755232   0.06742447
    0.76936966   0.06778666   0.06793962
    0.78539819   0.06842844   0.06842844
