# data/ber-modem/ber_dpsk16.dat : auto-generated file
# invoked as: ./src/simulate_ber -m dpsk16 -cnone -knone -b1e-5 -e 700 -n320000 -t640000000 -s-9 -d1.0 -x60 -o data/ber-modem/ber_dpsk16.dat 
#
#  modulation scheme   :   differential phase-shift keying
#  modulation depth    :   4 bits/symbol
#  fec (inner)         :   none
#  fec (outer)         :   none
#  frame length        :   256 bytes
#  asymptotic rate     :   4.00000000   bits/second/Hz
#  min packet errors   :   0
#  min bit errors      :   700
#  min packet trials   :   0
#  min bit trials      :   320000
#  max packet trials   :   18446744073709551615
#  max bit trials      :   640000000
#
#     SNR [dB]   Eb/N0 [dB]          BER          PER     bit errs         bits  packet errs      packets
   -9.00000000  -1.5021e+01   4.8100e-01   1.0000e+00       154658       321536          157          157
   -8.00000000  -1.4021e+01   4.7481e-01   1.0000e+00       152668       321536          157          157
   -7.00000000  -1.3021e+01   4.6887e-01   1.0000e+00       150757       321536          157          157
   -6.00000000  -1.2021e+01   4.6186e-01   1.0000e+00       148504       321536          157          157
   -5.00000000  -1.1021e+01   4.5152e-01   1.0000e+00       145181       321536          157          157
   -4.00000000  -1.0021e+01   4.4514e-01   1.0000e+00       143127       321536          157          157
   -3.00000000  -9.0206e+00   4.3229e-01   1.0000e+00       138996       321536          157          157
   -2.00000000  -8.0206e+00   4.1558e-01   1.0000e+00       133625       321536          157          157
   -1.00000000  -7.0206e+00   4.0163e-01   1.0000e+00       129140       321536          157          157
    0.00000000  -6.0206e+00   3.8141e-01   1.0000e+00       122638       321536          157          157
    1.00000000  -5.0206e+00   3.6332e-01   1.0000e+00       116822       321536          157          157
    2.00000000  -4.0206e+00   3.3800e-01   1.0000e+00       108678       321536          157          157
    3.00000000  -3.0206e+00   3.1550e-01   1.0000e+00       101446       321536          157          157
    4.00000000  -2.0206e+00   2.9066e-01   1.0000e+00        93457       321536          157          157
    5.00000000  -1.0206e+00   2.6739e-01   1.0000e+00        85977       321536          157          157
    6.00000000  -2.0600e-02   2.4261e-01   1.0000e+00        78008       321536          157          157
    7.00000000   9.7940e-01   2.2029e-01   1.0000e+00        70832       321536          157          157
    8.00000000   1.9794e+00   1.9528e-01   1.0000e+00        62788       321536          157          157
    9.00000000   2.9794e+00   1.7338e-01   1.0000e+00        55748       321536          157          157
   10.00000000   3.9794e+00   1.5207e-01   1.0000e+00        48897       321536          157          157
   11.00000000   4.9794e+00   1.3309e-01   1.0000e+00        42794       321536          157          157
   12.00000000   5.9794e+00   1.1562e-01   1.0000e+00        37177       321536          157          157
   13.00000000   6.9794e+00   9.8558e-02   1.0000e+00        31690       321536          157          157
   14.00000000   7.9794e+00   8.2426e-02   1.0000e+00        26503       321536          157          157
   15.00000000   8.9794e+00   6.8418e-02   1.0000e+00        21999       321536          157          157
   16.00000000   9.9794e+00   5.4859e-02   1.0000e+00        17639       321536          157          157
   17.00000000   1.0979e+01   4.1734e-02   1.0000e+00        13419       321536          157          157
   18.00000000   1.1979e+01   3.0277e-02   1.0000e+00         9735       321536          157          157
   19.00000000   1.2979e+01   2.0502e-02   1.0000e+00         6592       321536          157          157
   20.00000000   1.3979e+01   1.2599e-02   1.0000e+00         4051       321536          157          157
   21.00000000   1.4979e+01   6.8546e-03   1.0000e+00         2204       321536          157          157
   22.00000000   1.5979e+01   3.5175e-03   1.0000e+00         1131       321536          157          157
   23.00000000   1.6979e+01   1.4711e-03   9.3991e-01          702       477184          219          233
   24.00000000   1.7979e+01   4.5695e-04   5.9759e-01          700      1531904          447          748
   25.00000000   1.8979e+01   1.2922e-04   2.2268e-01          700      5416960          589         2645
   26.00000000   1.9979e+01   2.3807e-05   4.6528e-02          700     29403136          668        14357
   27.00000000   2.0979e+01   2.9183e-06   5.9169e-03          700    239865856          693       117122
