# data/ber-modem/ber_dpsk4.dat : auto-generated file
# invoked as: ./src/simulate_ber -m dpsk4 -cnone -knone -b1e-5 -e 700 -n320000 -t640000000 -s-9 -d1.0 -x60 -o data/ber-modem/ber_dpsk4.dat 
#
#  modulation scheme   :   differential phase-shift keying
#  modulation depth    :   2 bits/symbol
#  fec (inner)         :   none
#  fec (outer)         :   none
#  frame length        :   256 bytes
#  asymptotic rate     :   2.00000000   bits/second/Hz
#  min packet errors   :   0
#  min bit errors      :   700
#  min packet trials   :   0
#  min bit trials      :   320000
#  max packet trials   :   18446744073709551615
#  max bit trials      :   640000000
#
#     SNR [dB]   Eb/N0 [dB]          BER          PER     bit errs         bits  packet errs      packets
   -9.00000000  -1.2010e+01   4.5879e-01   1.0000e+00       147519       321536          157          157
   -8.00000000  -1.1010e+01   4.4577e-01   1.0000e+00       143331       321536          157          157
   -7.00000000  -1.0010e+01   4.3675e-01   1.0000e+00       140432       321536          157          157
   -6.00000000  -9.0103e+00   4.2065e-01   1.0000e+00       135255       321536          157          157
   -5.00000000  -8.0103e+00   4.0427e-01   1.0000e+00       129987       321536          157          157
   -4.00000000  -7.0103e+00   3.8155e-01   1.0000e+00       122681       321536          157          157
   -3.00000000  -6.0103e+00   3.5902e-01   1.0000e+00       115437       321536          157          157
   -2.00000000  -5.0103e+00   3.3244e-01   1.0000e+00       106893       321536          157          157
   -1.00000000  -4.0103e+00   3.0072e-01   1.0000e+00        96693       321536          157          157
    0.00000000  -3.0103e+00   2.6872e-01   1.0000e+00        86404       321536          157          157
    1.00000000  -2.0103e+00   2.3347e-01   1.0000e+00        75068       321536          157          157
    2.00000000  -1.0103e+00   1.9988e-01   1.0000e+00        64268       321536          157          157
    3.00000000  -1.0300e-02   1.6377e-01   1.0000e+00        52657       321536          157          157
    4.00000000   9.8970e-01   1.3154e-01   1.0000e+00        42294       321536          157          157
    5.00000000   1.9897e+00   1.0041e-01   1.0000e+00        32285       321536          157          157
    6.00000000   2.9897e+00   7.2449e-02   1.0000e+00        23295       321536          157          157
    7.00000000   3.9897e+00   4.9886e-02   1.0000e+00        16040       321536          157          157
    8.00000000   4.9897e+00   3.0908e-02   1.0000e+00         9938       321536          157          157
    9.00000000   5.9897e+00   1.7255e-02   1.0000e+00         5548       321536          157          157
   10.00000000   6.9897e+00   8.7642e-03   1.0000e+00         2818       321536          157          157
   11.00000000   7.9897e+00   3.7943e-03   1.0000e+00         1220       321536          157          157
   12.00000000   8.9897e+00   1.3727e-03   9.4378e-01          700       509952          235          249
   13.00000000   9.9897e+00   3.5979e-04   5.0526e-01          700      1945600          480          950
   14.00000000   1.0990e+01   6.7019e-05   1.2824e-01          700     10444800          654         5100
   15.00000000   1.1990e+01   9.1287e-06   1.8348e-02          700     76681216          687        37442
