# data/ber-fec-hard/ber_secded7264.dat : auto-generated file
# invoked as: ./src/simulate_ber -H -c secded7264 -b 1e-5 -e 1000 -n4000000 -t400000000 -s-9 -d0.5 -x40 -o data/ber-fec-hard/ber_secded7264.dat 
#
#  modulation scheme   :   binary phase-shift keying
#  modulation depth    :   1 bits/symbol
#  fec (inner)         :   SEC-DEC(72,64)
#  fec (outer)         :   none
#  frame length        :   256 bytes
#  asymptotic rate     :   0.88888890   bits/second/Hz
#  min packet errors   :   0
#  min bit errors      :   1000
#  min packet trials   :   0
#  min bit trials      :   4000000
#  max packet trials   :   18446744073709551615
#  max bit trials      :   400000000
#
#     SNR [dB]   Eb/N0 [dB]          BER          PER     bit errs         bits  packet errs      packets
   -9.00000000  -8.4885e+00   3.0905e-01   1.0000e+00      1236768      4001792         1954         1954
   -8.50000000  -7.9885e+00   2.9910e-01   1.0000e+00      1196931      4001792         1954         1954
   -8.00000000  -7.4885e+00   2.8830e-01   1.0000e+00      1153708      4001792         1954         1954
   -7.50000000  -6.9885e+00   2.7754e-01   1.0000e+00      1110648      4001792         1954         1954
   -7.00000000  -6.4885e+00   2.6565e-01   1.0000e+00      1063062      4001792         1954         1954
   -6.50000000  -5.9885e+00   2.5331e-01   1.0000e+00      1013686      4001792         1954         1954
   -6.00000000  -5.4885e+00   2.4129e-01   1.0000e+00       965611      4001792         1954         1954
   -5.50000000  -4.9885e+00   2.2830e-01   1.0000e+00       913610      4001792         1954         1954
   -5.00000000  -4.4885e+00   2.1530e-01   1.0000e+00       861589      4001792         1954         1954
   -4.50000000  -3.9885e+00   2.0164e-01   1.0000e+00       806925      4001792         1954         1954
   -4.00000000  -3.4885e+00   1.8857e-01   1.0000e+00       754631      4001792         1954         1954
   -3.50000000  -2.9885e+00   1.7476e-01   1.0000e+00       699365      4001792         1954         1954
   -3.00000000  -2.4885e+00   1.6107e-01   1.0000e+00       644554      4001792         1954         1954
   -2.50000000  -1.9885e+00   1.4709e-01   1.0000e+00       588627      4001792         1954         1954
   -2.00000000  -1.4885e+00   1.3366e-01   1.0000e+00       534874      4001792         1954         1954
   -1.50000000  -9.8847e-01   1.2013e-01   1.0000e+00       480747      4001792         1954         1954
   -1.00000000  -4.8847e-01   1.0676e-01   1.0000e+00       427245      4001792         1954         1954
   -0.50000000   1.1525e-02   9.3981e-02   1.0000e+00       376093      4001792         1954         1954
    0.00000000   5.1153e-01   8.1529e-02   1.0000e+00       326261      4001792         1954         1954
    0.50000000   1.0115e+00   6.9712e-02   1.0000e+00       278973      4001792         1954         1954
    1.00000000   1.5115e+00   5.8456e-02   1.0000e+00       233927      4001792         1954         1954
    1.50000000   2.0115e+00   4.7513e-02   1.0000e+00       190137      4001792         1954         1954
    2.00000000   2.5115e+00   3.7403e-02   1.0000e+00       149678      4001792         1954         1954
    2.50000000   3.0115e+00   2.8029e-02   1.0000e+00       112168      4001792         1954         1954
    3.00000000   3.5115e+00   1.9795e-02   1.0000e+00        79215      4001792         1954         1954
    3.50000000   4.0115e+00   1.2932e-02   1.0000e+00        51751      4001792         1954         1954
    4.00000000   4.5115e+00   7.8030e-03   9.9949e-01        31226      4001792         1953         1954
    4.50000000   5.0115e+00   4.2493e-03   9.9181e-01        17005      4001792         1938         1954
    5.00000000   5.5115e+00   2.1575e-03   8.9918e-01         8634      4001792         1757         1954
    5.50000000   6.0115e+00   9.8056e-04   6.6018e-01         3924      4001792         1290         1954
    6.00000000   6.5115e+00   3.7133e-04   3.3930e-01         1486      4001792          663         1954
    6.50000000   7.0115e+00   1.4072e-04   1.4207e-01         1000      7106560          493         3470
    7.00000000   7.5115e+00   4.2347e-05   4.6352e-02         1001     23638016          535        11542
    7.50000000   8.0115e+00   1.1300e-05   1.2785e-02         1001     88582144          553        43253
