# data/ber-fec-hard/ber_v29.dat : auto-generated file
# invoked as: ./src/simulate_ber -H -c v29 -b 1e-5 -e 1000 -n4000000 -t400000000 -s-9 -d0.5 -x40 -o data/ber-fec-hard/ber_v29.dat 
#
#  modulation scheme   :   binary phase-shift keying
#  modulation depth    :   1 bits/symbol
#  fec (inner)         :   convolutional r1/2 K=9
#  fec (outer)         :   none
#  frame length        :   256 bytes
#  asymptotic rate     :   0.50000000   bits/second/Hz
#  min packet errors   :   0
#  min bit errors      :   1000
#  min packet trials   :   0
#  min bit trials      :   4000000
#  max packet trials   :   18446744073709551615
#  max bit trials      :   400000000
#
#     SNR [dB]   Eb/N0 [dB]          BER          PER     bit errs         bits  packet errs      packets
   -9.00000000  -5.9897e+00   4.9818e-01   1.0000e+00      1993604      4001792         1954         1954
   -8.50000000  -5.4897e+00   4.9811e-01   1.0000e+00      1993315      4001792         1954         1954
   -8.00000000  -4.9897e+00   4.9749e-01   1.0000e+00      1990847      4001792         1954         1954
   -7.50000000  -4.4897e+00   4.9711e-01   1.0000e+00      1989349      4001792         1954         1954
   -7.00000000  -3.9897e+00   4.9550e-01   1.0000e+00      1982886      4001792         1954         1954
   -6.50000000  -3.4897e+00   4.9428e-01   1.0000e+00      1978001      4001792         1954         1954
   -6.00000000  -2.9897e+00   4.9198e-01   1.0000e+00      1968810      4001792         1954         1954
   -5.50000000  -2.4897e+00   4.8849e-01   1.0000e+00      1954842      4001792         1954         1954
   -5.00000000  -1.9897e+00   4.8298e-01   1.0000e+00      1932801      4001792         1954         1954
   -4.50000000  -1.4897e+00   4.7489e-01   1.0000e+00      1900398      4001792         1954         1954
   -4.00000000  -9.8970e-01   4.6116e-01   1.0000e+00      1845455      4001792         1954         1954
   -3.50000000  -4.8970e-01   4.3970e-01   1.0000e+00      1759581      4001792         1954         1954
   -3.00000000   1.0300e-02   4.0525e-01   1.0000e+00      1621726      4001792         1954         1954
   -2.50000000   5.1030e-01   3.5194e-01   1.0000e+00      1408387      4001792         1954         1954
   -2.00000000   1.0103e+00   2.7968e-01   1.0000e+00      1119236      4001792         1954         1954
   -1.50000000   1.5103e+00   1.9481e-01   1.0000e+00       779595      4001792         1954         1954
   -1.00000000   2.0103e+00   1.1402e-01   1.0000e+00       456292      4001792         1954         1954
   -0.50000000   2.5103e+00   5.5163e-02   9.9949e-01       220749      4001792         1953         1954
    0.00000000   3.0103e+00   2.1827e-02   9.7083e-01        87346      4001792         1897         1954
    0.50000000   3.5103e+00   6.9814e-03   7.5384e-01        27938      4001792         1473         1954
    1.00000000   4.0103e+00   2.0656e-03   3.9662e-01         8266      4001792          775         1954
    1.50000000   4.5103e+00   5.4426e-04   1.3971e-01         2178      4001792          273         1954
    2.00000000   5.0103e+00   1.5213e-04   5.0995e-02         1002      6586368          164         3216
    2.50000000   5.5103e+00   2.6989e-05   1.0856e-02         1003     37163008          197        18146
    3.00000000   6.0103e+00   5.1865e-06   2.5255e-03         1001    193001472          238        94239
