# data/ber-fec-hard/ber_h74.dat : auto-generated file
# invoked as: ./src/simulate_ber -H -c h74 -b 1e-5 -e 1000 -n4000000 -t400000000 -s-9 -d0.5 -x40 -o data/ber-fec-hard/ber_h74.dat 
#
#  modulation scheme   :   binary phase-shift keying
#  modulation depth    :   1 bits/symbol
#  fec (inner)         :   Hamming(7,4)
#  fec (outer)         :   none
#  frame length        :   256 bytes
#  asymptotic rate     :   0.57142860   bits/second/Hz
#  min packet errors   :   0
#  min bit errors      :   1000
#  min packet trials   :   0
#  min bit trials      :   4000000
#  max packet trials   :   18446744073709551615
#  max bit trials      :   400000000
#
#     SNR [dB]   Eb/N0 [dB]          BER          PER     bit errs         bits  packet errs      packets
   -9.00000000  -6.5696e+00   3.3049e-01   1.0000e+00      1322572      4001792         1954         1954
   -8.50000000  -6.0696e+00   3.1944e-01   1.0000e+00      1278328      4001792         1954         1954
   -8.00000000  -5.5696e+00   3.0627e-01   1.0000e+00      1225614      4001792         1954         1954
   -7.50000000  -5.0696e+00   2.9291e-01   1.0000e+00      1172175      4001792         1954         1954
   -7.00000000  -4.5696e+00   2.7917e-01   1.0000e+00      1117191      4001792         1954         1954
   -6.50000000  -4.0696e+00   2.6347e-01   1.0000e+00      1054335      4001792         1954         1954
   -6.00000000  -3.5696e+00   2.4777e-01   1.0000e+00       991521      4001792         1954         1954
   -5.50000000  -3.0696e+00   2.3095e-01   1.0000e+00       924224      4001792         1954         1954
   -5.00000000  -2.5696e+00   2.1365e-01   1.0000e+00       854986      4001792         1954         1954
   -4.50000000  -2.0696e+00   1.9584e-01   1.0000e+00       783729      4001792         1954         1954
   -4.00000000  -1.5696e+00   1.7761e-01   1.0000e+00       710772      4001792         1954         1954
   -3.50000000  -1.0696e+00   1.5872e-01   1.0000e+00       635164      4001792         1954         1954
   -3.00000000  -5.6962e-01   1.4001e-01   1.0000e+00       560283      4001792         1954         1954
   -2.50000000  -6.9620e-02   1.2139e-01   1.0000e+00       485769      4001792         1954         1954
   -2.00000000   4.3038e-01   1.0410e-01   1.0000e+00       416591      4001792         1954         1954
   -1.50000000   9.3038e-01   8.7094e-02   1.0000e+00       348531      4001792         1954         1954
   -1.00000000   1.4304e+00   7.1209e-02   1.0000e+00       284964      4001792         1954         1954
   -0.50000000   1.9304e+00   5.6671e-02   1.0000e+00       226787      4001792         1954         1954
    0.00000000   2.4304e+00   4.4083e-02   1.0000e+00       176411      4001792         1954         1954
    0.50000000   2.9304e+00   3.3285e-02   1.0000e+00       133200      4001792         1954         1954
    1.00000000   3.4304e+00   2.4042e-02   1.0000e+00        96210      4001792         1954         1954
    1.50000000   3.9304e+00   1.6843e-02   1.0000e+00        67403      4001792         1954         1954
    2.00000000   4.4304e+00   1.1246e-02   1.0000e+00        45004      4001792         1954         1954
    2.50000000   4.9304e+00   7.2842e-03   1.0000e+00        29150      4001792         1954         1954
    3.00000000   5.4304e+00   4.5042e-03   9.9642e-01        18025      4001792         1947         1954
    3.50000000   5.9304e+00   2.5089e-03   9.4678e-01        10040      4001792         1850         1954
    4.00000000   6.4304e+00   1.3534e-03   7.9990e-01         5416      4001792         1563         1954
    4.50000000   6.9304e+00   6.7595e-04   5.5681e-01         2705      4001792         1088         1954
    5.00000000   7.4304e+00   3.1236e-04   3.2395e-01         1250      4001792          633         1954
    5.50000000   7.9304e+00   1.3747e-04   1.4977e-01         1000      7274496          532         3552
    6.00000000   8.4304e+00   5.3895e-05   6.0977e-02         1001     18573312          553         9069
    6.50000000   8.9304e+00   1.6713e-05   1.9749e-02         1000     59834368          577        29216
    7.00000000   9.4304e+00   5.3271e-06   6.2280e-03         1002    188096512          572        91844
