# data/ber-fec-hard/ber_v27p56.dat : auto-generated file
# invoked as: ./src/simulate_ber -H -c v27p56 -b 1e-5 -e 1000 -n4000000 -t400000000 -s-9 -d0.5 -x40 -o data/ber-fec-hard/ber_v27p56.dat 
#
#  modulation scheme   :   binary phase-shift keying
#  modulation depth    :   1 bits/symbol
#  fec (inner)         :   convolutional r5/6 K=7 (punctured)
#  fec (outer)         :   none
#  frame length        :   256 bytes
#  asymptotic rate     :   0.83333331   bits/second/Hz
#  min packet errors   :   0
#  min bit errors      :   1000
#  min packet trials   :   0
#  min bit trials      :   4000000
#  max packet trials   :   18446744073709551615
#  max bit trials      :   400000000
#
#     SNR [dB]   Eb/N0 [dB]          BER          PER     bit errs         bits  packet errs      packets
   -9.00000000  -8.2082e+00   4.9947e-01   1.0000e+00      1998777      4001792         1954         1954
   -8.50000000  -7.7082e+00   4.9983e-01   1.0000e+00      2000218      4001792         1954         1954
   -8.00000000  -7.2082e+00   4.9911e-01   1.0000e+00      1997341      4001792         1954         1954
   -7.50000000  -6.7082e+00   4.9938e-01   1.0000e+00      1998396      4001792         1954         1954
   -7.00000000  -6.2082e+00   4.9921e-01   1.0000e+00      1997752      4001792         1954         1954
   -6.50000000  -5.7082e+00   4.9930e-01   1.0000e+00      1998105      4001792         1954         1954
   -6.00000000  -5.2082e+00   4.9876e-01   1.0000e+00      1995917      4001792         1954         1954
   -5.50000000  -4.7082e+00   4.9856e-01   1.0000e+00      1995117      4001792         1954         1954
   -5.00000000  -4.2082e+00   4.9793e-01   1.0000e+00      1992602      4001792         1954         1954
   -4.50000000  -3.7082e+00   4.9680e-01   1.0000e+00      1988091      4001792         1954         1954
   -4.00000000  -3.2082e+00   4.9581e-01   1.0000e+00      1984127      4001792         1954         1954
   -3.50000000  -2.7082e+00   4.9413e-01   1.0000e+00      1977415      4001792         1954         1954
   -3.00000000  -2.2082e+00   4.9214e-01   1.0000e+00      1969436      4001792         1954         1954
   -2.50000000  -1.7082e+00   4.8976e-01   1.0000e+00      1959919      4001792         1954         1954
   -2.00000000  -1.2082e+00   4.8597e-01   1.0000e+00      1944743      4001792         1954         1954
   -1.50000000  -7.0819e-01   4.7944e-01   1.0000e+00      1918639      4001792         1954         1954
   -1.00000000  -2.0819e-01   4.7128e-01   1.0000e+00      1885952      4001792         1954         1954
   -0.50000000   2.9181e-01   4.5816e-01   1.0000e+00      1833464      4001792         1954         1954
    0.00000000   7.9181e-01   4.3905e-01   1.0000e+00      1757006      4001792         1954         1954
    0.50000000   1.2918e+00   4.0981e-01   1.0000e+00      1639993      4001792         1954         1954
    1.00000000   1.7918e+00   3.6741e-01   1.0000e+00      1470290      4001792         1954         1954
    1.50000000   2.2918e+00   3.0951e-01   1.0000e+00      1238589      4001792         1954         1954
    2.00000000   2.7918e+00   2.3454e-01   1.0000e+00       938564      4001792         1954         1954
    2.50000000   3.2918e+00   1.5720e-01   1.0000e+00       629089      4001792         1954         1954
    3.00000000   3.7918e+00   9.3036e-02   9.9949e-01       372310      4001792         1953         1954
    3.50000000   4.2918e+00   4.6095e-02   9.9744e-01       184463      4001792         1949         1954
    4.00000000   4.7918e+00   2.0642e-02   9.4882e-01        82606      4001792         1854         1954
    4.50000000   5.2918e+00   8.0781e-03   7.3849e-01        32327      4001792         1443         1954
    5.00000000   5.7918e+00   3.1239e-03   4.6162e-01        12501      4001792          902         1954
    5.50000000   6.2918e+00   1.2070e-03   2.2313e-01         4830      4001792          436         1954
    6.00000000   6.7918e+00   4.0232e-04   9.5189e-02         1610      4001792          186         1954
    6.50000000   7.2918e+00   1.0620e-04   2.8869e-02         1002      9435136          133         4607
    7.00000000   7.7918e+00   3.2726e-05   9.2538e-03         1014     30984192          140        15129
    7.50000000   8.2918e+00   8.1625e-06   2.4309e-03         1004    123000832          146        60059
