# data/ber-fec-hard/ber_v27p45.dat : auto-generated file
# invoked as: ./src/simulate_ber -H -c v27p45 -b 1e-5 -e 1000 -n4000000 -t400000000 -s-9 -d0.5 -x40 -o data/ber-fec-hard/ber_v27p45.dat 
#
#  modulation scheme   :   binary phase-shift keying
#  modulation depth    :   1 bits/symbol
#  fec (inner)         :   convolutional r4/5 K=7 (punctured)
#  fec (outer)         :   none
#  frame length        :   256 bytes
#  asymptotic rate     :   0.80000001   bits/second/Hz
#  min packet errors   :   0
#  min bit errors      :   1000
#  min packet trials   :   0
#  min bit trials      :   4000000
#  max packet trials   :   18446744073709551615
#  max bit trials      :   400000000
#
#     SNR [dB]   Eb/N0 [dB]          BER          PER     bit errs         bits  packet errs      packets
   -9.00000000  -8.0309e+00   4.9978e-01   1.0000e+00      2000025      4001792         1954         1954
   -8.50000000  -7.5309e+00   4.9933e-01   1.0000e+00      1998225      4001792         1954         1954
   -8.00000000  -7.0309e+00   4.9958e-01   1.0000e+00      1999230      4001792         1954         1954
   -7.50000000  -6.5309e+00   4.9939e-01   1.0000e+00      1998460      4001792         1954         1954
   -7.00000000  -6.0309e+00   4.9886e-01   1.0000e+00      1996331      4001792         1954         1954
   -6.50000000  -5.5309e+00   4.9908e-01   1.0000e+00      1997209      4001792         1954         1954
   -6.00000000  -5.0309e+00   4.9871e-01   1.0000e+00      1995727      4001792         1954         1954
   -5.50000000  -4.5309e+00   4.9866e-01   1.0000e+00      1995542      4001792         1954         1954
   -5.00000000  -4.0309e+00   4.9750e-01   1.0000e+00      1990885      4001792         1954         1954
   -4.50000000  -3.5309e+00   4.9729e-01   1.0000e+00      1990050      4001792         1954         1954
   -4.00000000  -3.0309e+00   4.9629e-01   1.0000e+00      1986057      4001792         1954         1954
   -3.50000000  -2.5309e+00   4.9462e-01   1.0000e+00      1979369      4001792         1954         1954
   -3.00000000  -2.0309e+00   4.9308e-01   1.0000e+00      1973194      4001792         1954         1954
   -2.50000000  -1.5309e+00   4.9047e-01   1.0000e+00      1962743      4001792         1954         1954
   -2.00000000  -1.0309e+00   4.8500e-01   1.0000e+00      1940889      4001792         1954         1954
   -1.50000000  -5.3090e-01   4.7813e-01   1.0000e+00      1913364      4001792         1954         1954
   -1.00000000  -3.0900e-02   4.6818e-01   1.0000e+00      1873578      4001792         1954         1954
   -0.50000000   4.6910e-01   4.5034e-01   1.0000e+00      1802177      4001792         1954         1954
    0.00000000   9.6910e-01   4.2309e-01   1.0000e+00      1693111      4001792         1954         1954
    0.50000000   1.4691e+00   3.8541e-01   1.0000e+00      1542337      4001792         1954         1954
    1.00000000   1.9691e+00   3.2718e-01   1.0000e+00      1309310      4001792         1954         1954
    1.50000000   2.4691e+00   2.5171e-01   1.0000e+00      1007291      4001792         1954         1954
    2.00000000   2.9691e+00   1.7554e-01   1.0000e+00       702475      4001792         1954         1954
    2.50000000   3.4691e+00   1.0355e-01   1.0000e+00       414371      4001792         1954         1954
    3.00000000   3.9691e+00   5.3277e-02   9.9693e-01       213203      4001792         1948         1954
    3.50000000   4.4691e+00   2.3175e-02   9.6418e-01        92742      4001792         1884         1954
    4.00000000   4.9691e+00   8.9710e-03   7.6663e-01        35900      4001792         1498         1954
    4.50000000   5.4691e+00   3.3348e-03   4.8260e-01        13345      4001792          943         1954
    5.00000000   5.9691e+00   1.0673e-03   2.2927e-01         4271      4001792          448         1954
    5.50000000   6.4691e+00   3.1036e-04   8.2395e-02         1242      4001792          161         1954
    6.00000000   6.9691e+00   9.1199e-05   3.4367e-02         1000     10964992          184         5354
    6.50000000   7.4691e+00   3.0035e-05   1.1457e-02         1004     33427456          187        16322
    7.00000000   7.9691e+00   6.6239e-06   2.8973e-03         1002    151269376          214        73862
