# data/ber-fec-soft/ber_secded7264.dat : auto-generated file
# invoked as: ./src/simulate_ber -H -c secded7264 -b 1e-5 -e 1000 -n4000000 -t400000000 -s-9 -d0.5 -x40 -o data/ber-fec-soft/ber_secded7264.dat 
#
#  modulation scheme   :   binary phase-shift keying
#  modulation depth    :   1 bits/symbol
#  fec (inner)         :   SEC-DEC(72,64)
#  fec (outer)         :   none
#  frame length        :   256 bytes
#  asymptotic rate     :   0.88888890   bits/second/Hz
#  min packet errors   :   0
#  min bit errors      :   1000
#  min packet trials   :   0
#  min bit trials      :   4000000
#  max packet trials   :   18446744073709551615
#  max bit trials      :   400000000
#
#     SNR [dB]   Eb/N0 [dB]          BER          PER     bit errs         bits  packet errs      packets
   -9.00000000  -8.4885e+00   3.0918e-01   1.0000e+00      1237287      4001792         1954         1954
   -8.50000000  -7.9885e+00   2.9883e-01   1.0000e+00      1195875      4001792         1954         1954
   -8.00000000  -7.4885e+00   2.8824e-01   1.0000e+00      1153474      4001792         1954         1954
   -7.50000000  -6.9885e+00   2.7707e-01   1.0000e+00      1108796      4001792         1954         1954
   -7.00000000  -6.4885e+00   2.6579e-01   1.0000e+00      1063629      4001792         1954         1954
   -6.50000000  -5.9885e+00   2.5356e-01   1.0000e+00      1014692      4001792         1954         1954
   -6.00000000  -5.4885e+00   2.4141e-01   1.0000e+00       966078      4001792         1954         1954
   -5.50000000  -4.9885e+00   2.2880e-01   1.0000e+00       915622      4001792         1954         1954
   -5.00000000  -4.4885e+00   2.1524e-01   1.0000e+00       861336      4001792         1954         1954
   -4.50000000  -3.9885e+00   2.0201e-01   1.0000e+00       808408      4001792         1954         1954
   -4.00000000  -3.4885e+00   1.8880e-01   1.0000e+00       755538      4001792         1954         1954
   -3.50000000  -2.9885e+00   1.7499e-01   1.0000e+00       700260      4001792         1954         1954
   -3.00000000  -2.4885e+00   1.6082e-01   1.0000e+00       643559      4001792         1954         1954
   -2.50000000  -1.9885e+00   1.4728e-01   1.0000e+00       589376      4001792         1954         1954
   -2.00000000  -1.4885e+00   1.3323e-01   1.0000e+00       533156      4001792         1954         1954
   -1.50000000  -9.8847e-01   1.2012e-01   1.0000e+00       480677      4001792         1954         1954
   -1.00000000  -4.8847e-01   1.0659e-01   1.0000e+00       426540      4001792         1954         1954
   -0.50000000   1.1525e-02   9.4129e-02   1.0000e+00       376686      4001792         1954         1954
    0.00000000   5.1153e-01   8.1832e-02   1.0000e+00       327475      4001792         1954         1954
    0.50000000   1.0115e+00   6.9579e-02   1.0000e+00       278441      4001792         1954         1954
    1.00000000   1.5115e+00   5.8536e-02   1.0000e+00       234248      4001792         1954         1954
    1.50000000   2.0115e+00   4.7560e-02   1.0000e+00       190325      4001792         1954         1954
    2.00000000   2.5115e+00   3.7430e-02   1.0000e+00       149788      4001792         1954         1954
    2.50000000   3.0115e+00   2.8205e-02   1.0000e+00       112871      4001792         1954         1954
    3.00000000   3.5115e+00   1.9664e-02   1.0000e+00        78693      4001792         1954         1954
    3.50000000   4.0115e+00   1.2974e-02   1.0000e+00        51919      4001792         1954         1954
    4.00000000   4.5115e+00   7.7933e-03   1.0000e+00        31187      4001792         1954         1954
    4.50000000   5.0115e+00   4.2369e-03   9.9028e-01        16955      4001792         1935         1954
    5.00000000   5.5115e+00   2.1828e-03   8.9611e-01         8735      4001792         1751         1954
    5.50000000   6.0115e+00   9.2209e-04   6.3101e-01         3690      4001792         1233         1954
    6.00000000   6.5115e+00   3.8683e-04   3.4135e-01         1548      4001792          667         1954
    6.50000000   7.0115e+00   1.3066e-04   1.3861e-01         1000      7653376          518         3737
    7.00000000   7.5115e+00   4.0204e-05   4.3886e-02         1000     24872960          533        12145
    7.50000000   8.0115e+00   1.0975e-05   1.2317e-02         1000     91117568          548        44491
    8.00000000   8.5115e+00   2.5752e-06   2.8978e-03         1001    388708352          550       189799
