# data/ber-fec-soft/ber_rep3.dat : auto-generated file
# invoked as: ./src/simulate_ber -S -c rep3 -b 1e-5 -e 1000 -n4000000 -t400000000 -s-9 -d0.5 -x40 -o data/ber-fec-soft/ber_rep3.dat 
#
#  modulation scheme   :   binary phase-shift keying
#  modulation depth    :   1 bits/symbol
#  fec (inner)         :   repeat(3)
#  fec (outer)         :   none
#  frame length        :   256 bytes
#  asymptotic rate     :   0.33333334   bits/second/Hz
#  min packet errors   :   0
#  min bit errors      :   1000
#  min packet trials   :   0
#  min bit trials      :   4000000
#  max packet trials   :   18446744073709551615
#  max bit trials      :   400000000
#
#     SNR [dB]   Eb/N0 [dB]          BER          PER     bit errs         bits  packet errs      packets
   -9.00000000  -4.2288e+00   2.1518e-01   1.0000e+00       861121      4001792         1954         1954
   -8.50000000  -3.7288e+00   2.0061e-01   1.0000e+00       802783      4001792         1954         1954
   -8.00000000  -3.2288e+00   1.8601e-01   1.0000e+00       744373      4001792         1954         1954
   -7.50000000  -2.7288e+00   1.7199e-01   1.0000e+00       688277      4001792         1954         1954
   -7.00000000  -2.2288e+00   1.5626e-01   1.0000e+00       625326      4001792         1954         1954
   -6.50000000  -1.7288e+00   1.4120e-01   1.0000e+00       565072      4001792         1954         1954
   -6.00000000  -1.2288e+00   1.2646e-01   1.0000e+00       506065      4001792         1954         1954
   -5.50000000  -7.2879e-01   1.1164e-01   1.0000e+00       446774      4001792         1954         1954
   -5.00000000  -2.2879e-01   9.7299e-02   1.0000e+00       389369      4001792         1954         1954
   -4.50000000   2.7121e-01   8.3817e-02   1.0000e+00       335420      4001792         1954         1954
   -4.00000000   7.7121e-01   7.1089e-02   1.0000e+00       284483      4001792         1954         1954
   -3.50000000   1.2712e+00   5.9088e-02   1.0000e+00       236458      4001792         1954         1954
   -3.00000000   1.7712e+00   4.8064e-02   1.0000e+00       192344      4001792         1954         1954
   -2.50000000   2.2712e+00   3.8382e-02   1.0000e+00       153597      4001792         1954         1954
   -2.00000000   2.7712e+00   2.9856e-02   1.0000e+00       119478      4001792         1954         1954
   -1.50000000   3.2712e+00   2.2475e-02   1.0000e+00        89940      4001792         1954         1954
   -1.00000000   3.7712e+00   1.6423e-02   1.0000e+00        65723      4001792         1954         1954
   -0.50000000   4.2712e+00   1.1628e-02   1.0000e+00        46534      4001792         1954         1954
    0.00000000   4.7712e+00   7.9322e-03   1.0000e+00        31743      4001792         1954         1954
    0.50000000   5.2712e+00   5.1382e-03   1.0000e+00        20562      4001792         1954         1954
    1.00000000   5.7712e+00   3.2913e-03   1.0000e+00        13171      4001792         1954         1954
    1.50000000   6.2712e+00   1.9176e-03   9.8260e-01         7674      4001792         1920         1954
    2.00000000   6.7712e+00   1.0838e-03   8.9150e-01         4337      4001792         1742         1954
    2.50000000   7.2712e+00   5.7524e-04   6.9754e-01         2302      4001792         1363         1954
    3.00000000   7.7712e+00   2.8712e-04   4.4063e-01         1149      4001792          861         1954
    3.50000000   8.2712e+00   1.3059e-04   2.3536e-01         1000      7657472          880         3739
    4.00000000   8.7712e+00   5.3323e-05   1.0407e-01         1000     18753536          953         9157
    4.50000000   9.2712e+00   2.0528e-05   4.1075e-02         1000     48713728          977        23786
    5.00000000   9.7712e+00   6.6653e-06   1.3528e-02         1000    150030336          991        73257
