# data/ber-fec-soft/ber_v27p67.dat : auto-generated file
# invoked as: ./src/simulate_ber -S -c v27p67 -b 1e-5 -e 1000 -n4000000 -t400000000 -s-9 -d0.5 -x40 -o data/ber-fec-soft/ber_v27p67.dat 
#
#  modulation scheme   :   binary phase-shift keying
#  modulation depth    :   1 bits/symbol
#  fec (inner)         :   convolutional r6/7 K=7 (punctured)
#  fec (outer)         :   none
#  frame length        :   256 bytes
#  asymptotic rate     :   0.85714287   bits/second/Hz
#  min packet errors   :   0
#  min bit errors      :   1000
#  min packet trials   :   0
#  min bit trials      :   4000000
#  max packet trials   :   18446744073709551615
#  max bit trials      :   400000000
#
#     SNR [dB]   Eb/N0 [dB]          BER          PER     bit errs         bits  packet errs      packets
   -9.00000000  -8.3305e+00   4.9933e-01   1.0000e+00      1998226      4001792         1954         1954
   -8.50000000  -7.8305e+00   4.9963e-01   1.0000e+00      1999423      4001792         1954         1954
   -8.00000000  -7.3305e+00   4.9943e-01   1.0000e+00      1998613      4001792         1954         1954
   -7.50000000  -6.8305e+00   4.9940e-01   1.0000e+00      1998496      4001792         1954         1954
   -7.00000000  -6.3305e+00   4.9893e-01   1.0000e+00      1996629      4001792         1954         1954
   -6.50000000  -5.8305e+00   4.9859e-01   1.0000e+00      1995264      4001792         1954         1954
   -6.00000000  -5.3305e+00   4.9797e-01   1.0000e+00      1992768      4001792         1954         1954
   -5.50000000  -4.8305e+00   4.9755e-01   1.0000e+00      1991107      4001792         1954         1954
   -5.00000000  -4.3305e+00   4.9708e-01   1.0000e+00      1989192      4001792         1954         1954
   -4.50000000  -3.8305e+00   4.9653e-01   1.0000e+00      1987015      4001792         1954         1954
   -4.00000000  -3.3305e+00   4.9476e-01   1.0000e+00      1979936      4001792         1954         1954
   -3.50000000  -2.8305e+00   4.9276e-01   1.0000e+00      1971930      4001792         1954         1954
   -3.00000000  -2.3305e+00   4.8961e-01   1.0000e+00      1959337      4001792         1954         1954
   -2.50000000  -1.8305e+00   4.8615e-01   1.0000e+00      1945477      4001792         1954         1954
   -2.00000000  -1.3305e+00   4.8094e-01   1.0000e+00      1924636      4001792         1954         1954
   -1.50000000  -8.3053e-01   4.7306e-01   1.0000e+00      1893097      4001792         1954         1954
   -1.00000000  -3.3053e-01   4.6046e-01   1.0000e+00      1842647      4001792         1954         1954
   -0.50000000   1.6947e-01   4.4237e-01   1.0000e+00      1770256      4001792         1954         1954
    0.00000000   6.6947e-01   4.1212e-01   1.0000e+00      1649224      4001792         1954         1954
    0.50000000   1.1695e+00   3.6219e-01   1.0000e+00      1449423      4001792         1954         1954
    1.00000000   1.6695e+00   2.8561e-01   1.0000e+00      1142960      4001792         1954         1954
    1.50000000   2.1695e+00   1.8647e-01   1.0000e+00       746231      4001792         1954         1954
    2.00000000   2.6695e+00   9.2767e-02   9.9898e-01       371234      4001792         1952         1954
    2.50000000   3.1695e+00   3.3901e-02   9.3501e-01       135664      4001792         1827         1954
    3.00000000   3.6695e+00   1.0086e-02   6.2845e-01        40363      4001792         1228         1954
    3.50000000   4.1695e+00   2.4284e-03   2.8454e-01         9718      4001792          556         1954
    4.00000000   4.6695e+00   4.8678e-04   8.1372e-02         1948      4001792          159         1954
    4.50000000   5.1695e+00   1.2440e-04   2.5987e-02         1000      8038400          102         3925
    5.00000000   5.6695e+00   2.3339e-05   6.2554e-03         1001     42889216          131        20942
    5.50000000   6.1695e+00   5.3493e-06   1.4290e-03         1012    189181952          132        92374
