# data/ber-fec-soft/ber_v27p56.dat : auto-generated file
# invoked as: ./src/simulate_ber -S -c v27p56 -b 1e-5 -e 1000 -n4000000 -t400000000 -s-9 -d0.5 -x40 -o data/ber-fec-soft/ber_v27p56.dat 
#
#  modulation scheme   :   binary phase-shift keying
#  modulation depth    :   1 bits/symbol
#  fec (inner)         :   convolutional r5/6 K=7 (punctured)
#  fec (outer)         :   none
#  frame length        :   256 bytes
#  asymptotic rate     :   0.83333331   bits/second/Hz
#  min packet errors   :   0
#  min bit errors      :   1000
#  min packet trials   :   0
#  min bit trials      :   4000000
#  max packet trials   :   18446744073709551615
#  max bit trials      :   400000000
#
#     SNR [dB]   Eb/N0 [dB]          BER          PER     bit errs         bits  packet errs      packets
   -9.00000000  -8.2082e+00   4.9974e-01   1.0000e+00      1999858      4001792         1954         1954
   -8.50000000  -7.7082e+00   5.0004e-01   1.0000e+00      2001071      4001792         1954         1954
   -8.00000000  -7.2082e+00   4.9918e-01   1.0000e+00      1997632      4001792         1954         1954
   -7.50000000  -6.7082e+00   4.9912e-01   1.0000e+00      1997384      4001792         1954         1954
   -7.00000000  -6.2082e+00   4.9898e-01   1.0000e+00      1996805      4001792         1954         1954
   -6.50000000  -5.7082e+00   4.9911e-01   1.0000e+00      1997343      4001792         1954         1954
   -6.00000000  -5.2082e+00   4.9821e-01   1.0000e+00      1993721      4001792         1954         1954
   -5.50000000  -4.7082e+00   4.9755e-01   1.0000e+00      1991078      4001792         1954         1954
   -5.00000000  -4.2082e+00   4.9682e-01   1.0000e+00      1988183      4001792         1954         1954
   -4.50000000  -3.7082e+00   4.9555e-01   1.0000e+00      1983105      4001792         1954         1954
   -4.00000000  -3.2082e+00   4.9417e-01   1.0000e+00      1977554      4001792         1954         1954
   -3.50000000  -2.7082e+00   4.9233e-01   1.0000e+00      1970186      4001792         1954         1954
   -3.00000000  -2.2082e+00   4.8897e-01   1.0000e+00      1956756      4001792         1954         1954
   -2.50000000  -1.7082e+00   4.8426e-01   1.0000e+00      1937926      4001792         1954         1954
   -2.00000000  -1.2082e+00   4.7808e-01   1.0000e+00      1913176      4001792         1954         1954
   -1.50000000  -7.0819e-01   4.6790e-01   1.0000e+00      1872453      4001792         1954         1954
   -1.00000000  -2.0819e-01   4.5231e-01   1.0000e+00      1810032      4001792         1954         1954
   -0.50000000   2.9181e-01   4.2452e-01   1.0000e+00      1698860      4001792         1954         1954
    0.00000000   7.9181e-01   3.7933e-01   1.0000e+00      1518014      4001792         1954         1954
    0.50000000   1.2918e+00   3.1168e-01   1.0000e+00      1247278      4001792         1954         1954
    1.00000000   1.7918e+00   2.1431e-01   1.0000e+00       857630      4001792         1954         1954
    1.50000000   2.2918e+00   1.1858e-01   1.0000e+00       474513      4001792         1954         1954
    2.00000000   2.7918e+00   4.8406e-02   9.8721e-01       193710      4001792         1929         1954
    2.50000000   3.2918e+00   1.4402e-02   7.8301e-01        57633      4001792         1530         1954
    3.00000000   3.7918e+00   4.0254e-03   4.2272e-01        16109      4001792          826         1954
    3.50000000   4.2918e+00   9.2309e-04   1.4432e-01         3694      4001792          282         1954
    4.00000000   4.7918e+00   1.7728e-04   3.8448e-02         1001      5646336          106         2757
    4.50000000   5.2918e+00   4.2570e-05   1.1224e-02         1002     23537664          129        11493
    5.00000000   5.7918e+00   7.6624e-06   2.3539e-03         1000    130506752          150        63724
